timestamp,event_id,event_name,league,market_name,runner_name,back_odds,available_liquidity
2026-07-10T10:02:51.489798+00:00,33699161941200045,Deportivo Maldonado vs Albion FC,Uruguay Primera División,Total,UNDER 4.5,1.09,3145.35459
2026-07-10T10:02:51.489798+00:00,33741947404400045,EC Juventude vs Vila Nova FC,Brazil Serie B,Match Odds,EC Juventude,1.89,19.96324
2026-07-10T10:02:51.489798+00:00,33741947404400045,EC Juventude vs Vila Nova FC,Brazil Serie B,Match Odds,Vila Nova FC,5.2,18.80244
2026-07-10T10:02:51.489798+00:00,33741947404400045,EC Juventude vs Vila Nova FC,Brazil Serie B,Match Odds,Draw,3.3,25.55717
2026-07-10T10:02:51.489798+00:00,33741947404400045,EC Juventude vs Vila Nova FC,Brazil Serie B,Total,OVER 4.5,12.5,11.76494
2026-07-10T10:02:51.489798+00:00,33741947404400045,EC Juventude vs Vila Nova FC,Brazil Serie B,Total,UNDER 4.5,1.05,3392.02141
2026-07-10T10:02:51.489798+00:00,33741947404400045,EC Juventude vs Vila Nova FC,Brazil Serie B,Total,OVER 2.5,2.56,48.13745
2026-07-10T10:02:51.489798+00:00,33741947404400045,EC Juventude vs Vila Nova FC,Brazil Serie B,Total,UNDER 2.5,1.58,196.24009
2026-07-10T10:02:51.489798+00:00,33741947404400045,EC Juventude vs Vila Nova FC,Brazil Serie B,Total,OVER 0.5,1.1,936.59445
2026-07-10T10:02:51.489798+00:00,33741947404400045,EC Juventude vs Vila Nova FC,Brazil Serie B,Total,UNDER 0.5,8.0,102.12188
2026-07-10T10:02:51.489798+00:00,33741947404400045,EC Juventude vs Vila Nova FC,Brazil Serie B,Total,OVER 1.5,1.5,75.29565
2026-07-10T10:02:51.489798+00:00,33741947404400045,EC Juventude vs Vila Nova FC,Brazil Serie B,Total,UNDER 1.5,2.8,39.00787
2026-07-10T10:02:51.489798+00:00,33741947404400045,EC Juventude vs Vila Nova FC,Brazil Serie B,Total,OVER 3.5,5.2,16.4561
2026-07-10T10:02:51.489798+00:00,33741947404400045,EC Juventude vs Vila Nova FC,Brazil Serie B,Total,UNDER 3.5,1.19,283.28008
2026-07-10T10:02:51.489798+00:00,33741947404400045,EC Juventude vs Vila Nova FC,Brazil Serie B,Total,OVER 5.5,27.0,57.69
2026-07-10T10:02:51.489798+00:00,33741947404400045,EC Juventude vs Vila Nova FC,Brazil Serie B,Total,UNDER 5.5,1.01,10092.76464
2026-07-10T10:02:51.489798+00:00,33741947404400045,EC Juventude vs Vila Nova FC,Brazil Serie B,Total,OVER 6.5,14.0,12.82
2026-07-10T10:02:51.489798+00:00,33741947404400045,EC Juventude vs Vila Nova FC,Brazil Serie B,Total,OVER 7.5,14.5,12.34
2026-07-10T10:02:51.489798+00:00,33739994822400045,Leones del Norte vs Universidad Católica del Ecuador,Ecuador Serie A,Match Odds,Leones del Norte,3.5,28.15606
2026-07-10T10:02:51.489798+00:00,33739994822400045,Leones del Norte vs Universidad Católica del Ecuador,Ecuador Serie A,Match Odds,Universidad Católica del Ecuador,2.18,193.98464
2026-07-10T10:02:51.489798+00:00,33739994822400045,Leones del Norte vs Universidad Católica del Ecuador,Ecuador Serie A,Match Odds,Draw,3.25,88.08481
